  CupyParallelSystem,   2500000,    0.0520,      0.00
  CupyParallelSystem,   5000000,    0.0950,      0.01
  CupyParallelSystem,  10000000,    0.1671,      0.02
  CupyParallelSystem,  20000000,    0.3089,      0.00
  CupyParallelSystem,      1000,    0.0057,      0.01
  CupyParallelSystem,    125000,    0.0069,      0.00
  CupyParallelSystem,    250000,    0.0096,      0.00
  CupyParallelSystem,    500000,    0.0178,      0.00
  CupyParallelSystem,    750000,    0.0233,      0.01
  CupyParallelSystem,   1250000,    0.0335,      0.04
  CupyParallelSystem,   2500000,    0.0606,      0.01
  CupyParallelSystem,   5000000,    0.1053,      0.04
  CupyParallelSystem,  10000000,    0.1638,      0.02
  CupyParallelSystem,  20000000,    0.3080,      0.00
  CupyParallelSystem,      1000,    0.0050,      0.02
  CupyParallelSystem,    125000,    0.0058,      0.00
  CupyParallelSystem,    250000,    0.0077,      0.00
  CupyParallelSystem,    500000,    0.0147,      0.00
  CupyParallelSystem,    750000,    0.0199,      0.03
  CupyParallelSystem,   1250000,    0.0291,      0.01
  CupyParallelSystem,   2500000,    0.0499,      0.00
  CupyParallelSystem,   5000000,    0.0824,      0.01
  CupyParallelSystem,  10000000,    0.1313,      0.02
  CupyParallelSystem,  20000000,    0.2481,      0.00
  CupyParallelSystem,      1000,    0.0089,    0.0074,    0.0002,      0.03
  CupyParallelSystem,    125000,    0.0105,    0.0087,    0.0002,      0.00
  CupyParallelSystem,    250000,    0.0120,    0.0083,    0.0002,      0.03
  CupyParallelSystem,    500000,    0.0144,    0.0078,    0.0002,      0.03
  CupyParallelSystem,    750000,    0.0168,    0.0074,    0.0002,      0.00
  CupyParallelSystem,   1250000,    0.0231,    0.0079,    0.0002,      0.03
  CupyParallelSystem,   2500000,    0.0431,    0.0085,    0.0002,      0.00
  CupyParallelSystem,   5000000,   -1.0000,    0.0085,    0.0002,     -0.00
  CupyParallelSystem,  10000000,   -1.0000,    0.0085,    0.0002,     -0.00
  CupyParallelSystem,  20000000,   -1.0000,    0.0085,    0.0002,     -0.00
  CupyParallelSystem,      1000,    0.0087,    0.0073,    0.0002,      0.02
  CupyParallelSystem,    125000,    0.0105,    0.0086,    0.0002,      0.00
  CupyParallelSystem,    250000,    0.0120,    0.0083,    0.0002,      0.04
  CupyParallelSystem,    500000,    0.0140,    0.0078,    0.0002,      0.01
  CupyParallelSystem,    750000,    0.0157,    0.0073,    0.0002,      0.05
  CupyParallelSystem,   1250000,    0.0217,    0.0078,    0.0002,      0.00
  CupyParallelSystem,   2500000,    0.0345,    0.0084,    0.0002,      0.00
  CupyParallelSystem,   5000000,   -1.0000,    0.0084,    0.0002,     -0.00
  CupyParallelSystem,  10000000,   -1.0000,    0.0084,    0.0002,     -0.00
  CupyParallelSystem,  20000000,   -1.0000,    0.0084,    0.0002,     -0.00
  CupyParallelSystem,      1000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    125000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    250000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    500000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    750000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,   1250000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,   2500000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,   5000000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,  10000000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,  20000000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,      1000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    125000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    250000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    500000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    750000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,   1250000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,   2500000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,   5000000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,  10000000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,  20000000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,      1000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    125000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    250000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    500000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    750000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,   1250000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,   2500000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,   5000000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,  10000000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,  20000000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,      1000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    125000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    250000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    500000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    750000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,   1250000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,   2500000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,   5000000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,  10000000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,  20000000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,      1000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    125000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    250000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    500000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,    750000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,   1250000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,   2500000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,   5000000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,  10000000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,  20000000,   -1.0000,   -1.0000,   -1.0000,     -0.00
  CupyParallelSystem,      1000,    0.0151,    0.0136,    0.0002,      0.02
  CupyParallelSystem,    125000,    0.0166,    0.0151,    0.0002,      0.01
  CupyParallelSystem,    250000,    0.0176,    0.0142,    0.0002,      0.05
  CupyParallelSystem,    500000,    0.0237,    0.0156,    0.0002,      0.08
  CupyParallelSystem,    750000,    0.0275,    0.0159,    0.0002,      0.04
