  CupyParallelSystem,   5000000,    0.2360,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   2500000,    0.0867,    0.0000,    0.0000,      0.00
                Cupy,   2500000,    0.5069,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   2500000,    0.5085,    0.0000,    0.0000,      0.00
                Cupy,   2500000,    0.5070,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   2500000,    0.2376,    0.0000,    0.0000,      0.01
                Cupy,   2500000,    0.5073,    0.0000,    0.0000,      0.01
  CupyParallelSystem,   2500000,    0.0941,    0.0000,    0.0000,      0.00
                Cupy,   2500000,    0.5083,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   2500000,    0.9526,    0.0000,    0.0000,      0.00
                Cupy,   2500000,    0.5058,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   2500000,    0.9367,    0.0000,    0.0000,      0.00
                Cupy,   2500000,    0.5053,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   2500000,    0.9607,    0.0000,    0.0000,      0.00
                Cupy,   2500000,    0.5076,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   2500000,    0.9627,    0.0000,    0.0000,      0.00
                Cupy,   2500000,    0.5088,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   2500000,    0.9629,    0.0000,    0.0000,      0.00
                Cupy,   2500000,    0.5077,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   2500000,    0.2343,    0.0000,    0.0000,      0.01
                Cupy,   2500000,    0.5072,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   2500000,    0.2362,    0.0000,    0.0000,      0.00
                Cupy,   2500000,    0.5050,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   2500000,    0.0940,    0.0000,    0.0000,      0.01
                Cupy,   2500000,    0.5075,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   2500000,    0.0987,    0.0000,    0.0000,      0.04
                Cupy,   2500000,    0.5071,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   2500000,    0.1001,    0.0000,    0.0000,      0.01
                Cupy,   2500000,    0.5063,    0.0000,    0.0000,      0.00
  CupyParallelSystem,         1,    0.0012,    0.0000,    0.0000,      0.04
  CupyParallelSystem,         1,    0.0012,    0.0000,    0.0000,      0.07
                Cupy,         1,    0.0000,    0.0000,    0.0000,      0.06
  CupyParallelSystem,      1000,    0.0014,    0.0000,    0.0000,      0.00
                Cupy,      1000,    0.0002,    0.0000,    0.0000,      0.01
  CupyParallelSystem,         1,    0.0012,    0.0000,    0.0000,      0.01
                Cupy,         1,    0.0001,    0.0000,    0.0000,      0.03
  CupyParallelSystem,      5000,    0.0152,    0.0000,    0.0000,      0.00
                Cupy,      5000,    0.0142,    0.0000,    0.0000,      0.00
  CupyParallelSystem,         1,    0.0015,    0.0000,    0.0000,      0.04
                Cupy,         1,    0.0008,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      5000,    0.1131,    0.0000,    0.0000,      0.02
                Cupy,      5000,    0.1076,    0.0000,    0.0000,      0.00
  CupyParallelSystem,         1,    0.0023,    0.0000,    0.0000,      0.02
                Cupy,         1,    0.0008,    0.0000,    0.0000,      0.01
  CupyParallelSystem,      5000,    0.0683,    0.0000,    0.0000,      0.00
                Cupy,      5000,    0.1076,    0.0000,    0.0000,      0.00
  CupyParallelSystem,         1,    0.0043,    0.0000,    0.0000,      0.01
                Cupy,         1,    0.0008,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      5000,    0.0439,    0.0000,    0.0000,      0.00
                Cupy,      5000,    0.1074,    0.0000,    0.0000,      0.00
  CupyParallelSystem,         1,    0.0017,    0.0000,    0.0000,      0.05
                Cupy,         1,    0.0001,    0.0000,    0.0000,      0.04
  CupyParallelSystem,      5000,    0.0135,    0.0000,    0.0000,      0.00
                Cupy,      5000,    0.0127,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      4000,    0.0102,    0.0000,    0.0000,      0.05
                Cupy,      4000,    0.0102,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      4000,    0.0166,    0.0000,    0.0000,      0.00
                Cupy,      4000,    0.0102,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      4000,    0.0165,    0.0000,    0.0000,      0.00
                Cupy,      4000,    0.0102,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      4000,    0.0202,    0.0000,    0.0000,      0.18
                Cupy,      4000,    0.0102,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      4000,    0.0166,    0.0000,    0.0000,      0.00
                Cupy,      4000,    0.0102,    0.0000,    0.0000,      0.00
  CupyParallelSystem,    500000,    0.2803,    0.0000,    0.0000,      0.01
                Cupy,    500000,    1.0599,    0.0000,    0.0000,      0.00
  CupyParallelSystem,    500000,    0.5515,    0.0000,    0.0000,      0.00
                Cupy,    500000,    1.0597,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   1250000,    1.3279,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   1250000,    0.0178,    0.0000,    0.0000,      0.01
                Cupy,   1250000,    0.0323,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   1250000,    0.3362,    0.0000,    0.0000,      0.00
                Cupy,   1250000,    0.7772,    0.0000,    0.0000,      0.00
  CupyParallelSystem,   1250000,    0.1790,    0.0000,    0.0000,      0.02
                Cupy,   1250000,    0.7768,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      4000,    0.0062,    0.0000,    0.0000,      0.08
                Cupy,      4000,    0.0026,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      4000,    0.0037,    0.0000,    0.0000,      0.02
                Cupy,      4000,    0.0026,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     10000,    0.0169,    0.0000,    0.0000,      0.00
                Cupy,     10000,    0.0155,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    0.6341,    0.0000,    0.0000,      0.00
                Cupy,     50000,    0.3223,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    0.6325,    0.0000,    0.0000,      0.00
                Cupy,     50000,    0.3231,    0.0000,    0.0000,      0.00
                Cupy,     50000,    0.3225,    0.0000,    0.0000,      0.00
                Cupy,     50000,    0.3235,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    0.3225,    0.0000,    0.0000,      0.00
                Cupy,     50000,    0.3222,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    0.6307,    0.0000,    0.0000,      0.01
                Cupy,     50000,    0.3225,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    0.6325,    0.0000,    0.0000,      0.00
                Cupy,     50000,    0.3224,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    0.9521,    0.0000,    0.0000,      0.00
                Cupy,     50000,    0.6435,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    1.5964,    0.0000,    0.0000,      0.00
                Cupy,     50000,    1.2852,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    1.5961,    0.0000,    0.0000,      0.00
                Cupy,     50000,    1.2853,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    1.5947,    0.0000,    0.0000,      0.00
                Cupy,     50000,    1.2849,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    1.5939,    0.0000,    0.0000,      0.00
                Cupy,     50000,    1.2854,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    0.1157,    0.0000,    0.0000,      0.02
                Cupy,     50000,    0.1059,    0.0000,    0.0000,      0.00
  CupyParallelSystem,    500000,    1.0611,    0.0000,    0.0000,      0.00
                Cupy,    500000,    1.0593,    0.0000,    0.0000,      0.00
  CupyParallelSystem,    500000,    0.2822,    0.0000,    0.0000,      0.01
                Cupy,    500000,    1.0605,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    0.0455,    0.0000,    0.0000,      0.03
                Cupy,     50000,    0.1104,    0.0000,    0.0000,      0.02
  CupyParallelSystem,     50000,    0.0668,    0.0000,    0.0000,      0.09
                Cupy,     50000,    0.1115,    0.0000,    0.0000,      0.03
  CupyParallelSystem,     50000,    0.1159,    0.0000,    0.0000,      0.02
                Cupy,     50000,    0.1061,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    1.5938,    0.0000,    0.0000,      0.00
                Cupy,     50000,    1.2853,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    1.5958,    0.0000,    0.0000,      0.00
                Cupy,     50000,    1.2852,    0.0000,    0.0000,      0.00
                Cupy,     50000,    1.2854,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    1.5970,    0.0000,    0.0000,      0.00
  CupyParallelSystem,         1,    0.0011,    0.0000,    0.0000,      0.02
                Cupy,         1,    0.0001,    0.0000,    0.0000,      0.06
  CupyParallelSystem,         1,    0.0011,    0.0000,    0.0000,      0.02
                Cupy,         1,    0.0001,    0.0000,    0.0000,      0.08
  CupyParallelSystem,         1,    0.0011,    0.0000,    0.0000,      0.01
                Cupy,         1,    0.0001,    0.0000,    0.0000,      0.06
  CupyParallelSystem,       100,    0.0012,    0.0000,    0.0000,      0.07
                Cupy,       100,    0.0001,    0.0000,    0.0000,      0.04
  CupyParallelSystem,     10000,    0.0604,    0.0000,    0.0000,      0.04
                Cupy,     10000,    0.0542,    0.0000,    0.0000,      0.03
  CupyParallelSystem,     20000,    0.2230,    0.0000,    0.0000,      0.02
                Cupy,     20000,    0.2166,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     30000,    0.4694,    0.0000,    0.0000,      0.00
                Cupy,     30000,    0.4638,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     40000,    1.0151,    0.0000,    0.0000,      0.18
                Cupy,     40000,    0.8225,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     30000,    0.4694,    0.0000,    0.0000,      0.00
                Cupy,     30000,    0.4637,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     35000,    0.6378,    0.0000,    0.0000,      0.00
                Cupy,     35000,    0.6303,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     38000,    0.9171,    0.0000,    0.0000,      0.18
                Cupy,     38000,    0.7416,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     37000,    0.8711,    0.0000,    0.0000,      0.18
                Cupy,     37000,    0.7059,    0.0000,    0.0000,      0.00
  CupyParallelSystem,       256,    0.0013,    0.0000,    0.0000,      0.07
                Cupy,       256,    0.0001,    0.0000,    0.0000,      0.03
  CupyParallelSystem,     16384,    0.1476,    0.0000,    0.0000,      0.03
                Cupy,     16384,    0.1383,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     32768,    0.5581,    0.0000,    0.0000,      0.00
                Cupy,     32768,    0.5513,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     37000,    0.8720,    0.0000,    0.0000,      0.18
                Cupy,     37000,    0.7060,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     37000,    0.8713,    0.0000,    0.0000,      0.18
                Cupy,     37000,    0.7060,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     37000,    0.8190,    0.0000,    0.0000,      0.18
                Cupy,     37000,    0.7059,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     37000,    0.8709,    0.0000,    0.0000,      0.18
                Cupy,     37000,    0.7061,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     37000,    0.8195,    0.0000,    0.0000,      0.18
                Cupy,     37000,    0.7060,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     37000,    0.8190,    0.0000,    0.0000,      0.18
                Cupy,     37000,    0.7060,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     37000,    0.8189,    0.0000,    0.0000,      0.18
                Cupy,     37000,    0.7062,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     37000,    0.7095,    0.0000,    0.0000,      0.00
                Cupy,     37000,    0.7061,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     37000,    0.7070,    0.0000,    0.0000,      0.00
                Cupy,     37000,    0.7062,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     37000,    0.7070,    0.0000,    0.0000,      0.00
                Cupy,     37000,    0.7063,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     37000,    0.7070,    0.0000,    0.0000,      0.00
                Cupy,     37000,    0.7057,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     37000,    0.7068,    0.0000,    0.0000,      0.00
                Cupy,     37000,    0.7057,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     37000,    0.7074,    0.0000,    0.0000,      0.00
                Cupy,     37000,    0.7063,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    1.2862,    0.0000,    0.0000,      0.00
                Cupy,     50000,    1.2854,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     50000,    1.2867,    0.0000,    0.0000,      0.00
                Cupy,     50000,    1.2857,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      1000,    0.0041,    0.0000,    0.0000,      0.02
                Cupy,      1000,    0.0007,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     10000,    0.0549,    0.0000,    0.0000,      0.00
                Cupy,     10000,    0.0573,    0.0000,    0.0000,      0.03
  CupyParallelSystem,     20000,    0.2033,    0.0000,    0.0000,      0.00
                Cupy,     20000,    0.2168,    0.0000,    0.0000,      0.00
  CupyParallelSystem,     20000,    0.1765,    0.0000,    0.0000,      0.00
                Cupy,     20000,    0.2167,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      4000,    0.0294,    0.0000,    0.0000,      0.00
                Cupy,      4000,    0.0457,    0.0000,    0.0000,      0.01
  CupyParallelSystem,      4000,    0.0209,    0.0000,    0.0000,      0.00
                Cupy,      4000,    0.0426,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      1000,    0.0041,    0.0000,    0.0000,      0.01
                Cupy,      1000,    0.0034,    0.0000,    0.0000,      0.01
  CupyParallelSystem,      1000,    0.0105,    0.0000,    0.0000,      0.01
                Cupy,      1000,    0.0319,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      1000,    0.0174,    0.0000,    0.0000,      0.00
                Cupy,      1000,    0.0289,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      1000,    0.0256,    0.0000,    0.0000,      0.00
                Cupy,      1000,    0.0410,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      1000,    0.0333,    0.0000,    0.0000,      0.01
                Cupy,      1000,    0.0570,    0.0000,    0.0000,      0.02
  CupyParallelSystem,      1000,    0.0184,    0.0000,    0.0000,      0.00
                Cupy,      1000,    0.0576,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      4000,    0.5477,    0.0000,    0.0000,      0.00
                Cupy,      4000,    1.0455,    0.0000,    0.0000,      0.00
  CupyParallelSystem,      4000,    0.2253,    0.0000,    0.0000,      0.00
                Cupy,      4000,    1.0456,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      4000,    0.5670,    0.0000,    0.0000,      0.01
                Cupy,      4000,    1.0456,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     50000,    0.0477,    0.0000,    0.0000,      0.01
   CupyOsActorSystem,     50000,    0.1737,    0.0000,    0.0000,      0.69
   CupyOsActorSystem,     50000,    0.1683,    0.0000,    0.0000,      0.68
   CupyOsActorSystem,     50000,    0.0566,    0.0000,    0.0000,      0.02
   CupyOsActorSystem,     50000,    0.0653,    0.0000,    0.0000,      0.04
   CupyOsActorSystem,     50000,    0.0538,    0.0000,    0.0000,      0.04
   CupyOsActorSystem,     50000,    0.0029,    0.0000,    0.0000,      0.03
   CupyOsActorSystem,     50000,    0.0029,    0.0000,    0.0000,      0.04
   CupyOsActorSystem,     50000,    0.0037,    0.0000,    0.0000,      0.04
   CupyOsActorSystem,     50000,    0.0030,    0.0000,    0.0000,      0.02
   CupyOsActorSystem,     50000,    0.0031,    0.0000,    0.0000,      0.08
   CupyOsActorSystem,     50000,    0.0029,    0.0000,    0.0000,      0.02
   CupyOsActorSystem,     50000,    0.0028,    0.0000,    0.0000,      0.03
   CupyOsActorSystem,     50000,    0.0029,    0.0000,    0.0000,      0.02
   CupyOsActorSystem,     50000,    0.0030,    0.0000,    0.0000,      0.03
   CupyOsActorSystem,     50000,    0.1397,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     50000,    0.1614,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     50000,    0.1612,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     50000,    0.1567,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     50000,    0.1567,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     50000,    0.1608,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     50000,    0.1600,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     50000,    0.1553,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     50000,    0.1554,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     50000,    0.1579,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     50000,    0.1577,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     50000,    0.4218,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     50000,    0.5677,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     50000,    0.8137,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      4000,    1.6668,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      4000,    1.6119,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      4000,    1.9905,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      4000,    1.5986,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      4000,    1.9567,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      4000,    1.6306,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      4000,    1.9900,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      4000,    0.4740,    0.0000,    0.0000,      0.00
                Cupy,      4000,    1.0449,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     10000,    2.9690,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     10000,    0.0249,    0.0000,    0.0000,      0.19
   CupyOsActorSystem,     10000,    0.0239,    0.0000,    0.0000,      0.23
   CupyOsActorSystem,     10000,    0.0286,    0.0000,    0.0000,      0.09
   CupyOsActorSystem,     10000,    2.1635,    0.0000,    0.0000,      0.01
   CupyOsActorSystem,     10000,    2.1873,    0.0000,    0.0000,      0.01
   CupyOsActorSystem,     10000,    2.1671,    0.0000,    0.0000,      0.01
   CupyOsActorSystem,     10000,    2.1414,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     10000,    2.1411,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     10000,    2.1720,    0.0000,    0.0000,      0.01
   CupyOsActorSystem,     10000,    2.1660,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     10000,    2.1745,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     10000,    2.1584,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     10000,    2.1660,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     10000,    2.1610,    0.0000,    0.0000,      0.01
   CupyOsActorSystem,     10000,    2.1772,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     10000,    2.1701,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     10000,    2.1722,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     10000,    2.1605,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,     10000,    2.1698,    0.0000,    0.0000,      0.01
   CupyOsActorSystem,      5000,    0.5767,    0.0000,    0.0000,      0.03
   CupyOsActorSystem,      5000,    0.5813,    0.0000,    0.0000,      0.04
                Cupy,      5000,    1.6520,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      5000,    0.5805,    0.0000,    0.0000,      0.04
                Cupy,      5000,    1.6528,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      5000,    0.5775,    0.0000,    0.0000,      0.03
                Cupy,      5000,    1.6536,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      5000,    0.5868,    0.0000,    0.0000,      0.00
                Cupy,      5000,    1.6524,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      5000,    0.5769,    0.0000,    0.0000,      0.03
                Cupy,      5000,    1.6520,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      5000,    0.5852,    0.0000,    0.0000,      0.01
                Cupy,      5000,    1.6529,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      5000,    0.5784,    0.0000,    0.0000,      0.03
                Cupy,      5000,    1.6530,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      5000,    0.5962,    0.0000,    0.0000,      0.03
                Cupy,      5000,    1.6532,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      5000,    0.5721,    0.0000,    0.0000,      0.02
   CupyOsActorSystem,      6000,    0.8282,    0.0000,    0.0000,      0.02
   CupyOsActorSystem,      5000,    0.3574,    0.0000,    0.0000,      0.00
   CupyOsActorSystem,      6000,    0.4895,    0.0000,    0.0000,      0.00
 CupyNcclActorSystem,     50000,    0.0464,    0.0000,    0.0000,      0.03
 CupyNcclActorSystem,     40000,    0.0712,    0.0000,    0.0000,      0.01
 CupyNcclActorSystem,     10000,    1.7857,    0.0000,    0.0000,      0.01
 CupyNcclActorSystem,     10000,    0.0036,    0.0000,    0.0000,      0.01
 CupyNcclActorSystem,     10000,    0.0028,    0.0000,    0.0000,      0.03
